step,scenario,avg_income,idle_rate,movement_rate,matching_rate,congestion_frequency,avg_heatmap,recent_payoff_mean,avg_queue,expired_orders,rider_concentration_hhi,strategy_conservative,strategy_imitator,strategy_crowd_avoider,strategy_explorer
85,demand_only,6.475,0.29000000000000004,0.625,0.6396396396396397,0.29,0.32000000000000006,5.919014192116,0.8,19.0,0.0155,0.195,0.37,0.18,0.255
86,demand_only,6.305,0.31499999999999995,0.545,0.6342592592592593,0.33,0.255,5.996211353692801,0.79,17.0,0.014200000000000004,0.27,0.285,0.185,0.26
87,demand_only,5.955,0.345,0.595,0.6036866359447005,0.36,0.2583333333333333,5.987969082954241,0.86,17.0,0.014250000000000002,0.245,0.245,0.22,0.29
88,demand_only,5.83,0.355,0.62,0.6354679802955665,0.38,0.268,5.956375266363393,0.74,17.0,0.0149,0.225,0.265,0.235,0.275
89,demand_only,5.97,0.345,0.58,0.5900900900900901,0.35,0.23999999999999994,5.959100213090714,0.91,20.0,0.0162,0.23,0.28,0.24,0.25
90,demand_only,5.62,0.385,0.53,0.5885167464114832,0.37,0.3325,5.891280170472571,0.86,15.0,0.016100000000000003,0.27,0.17,0.22,0.34
91,demand_only,6.245,0.31999999999999995,0.555,0.6296296296296297,0.38,0.275,5.962024136378058,0.8,35.0,0.01575,0.22,0.195,0.26,0.325
92,demand_only,5.92,0.35,0.58,0.5963302752293578,0.39,0.31,5.9536193091024465,0.88,17.0,0.01375,0.24,0.25,0.225,0.285
93,demand_only,6.23,0.31999999999999995,0.57,0.6071428571428571,0.35,0.314,6.008895447281957,0.88,21.0,0.01425,0.245,0.245,0.25,0.26
94,demand_only,5.62,0.38,0.58,0.5636363636363636,0.38,0.306,5.931116357825565,0.96,21.0,0.01635,0.315,0.225,0.21,0.25
95,demand_only,6.695,0.27,0.605,0.6431718061674009,0.31,0.308,6.083893086260453,0.81,23.0,0.014750000000000003,0.255,0.22,0.245,0.28
96,demand_only,5.975,0.35,0.525,0.6220095693779905,0.35,0.21571428571428564,6.062114469008362,0.79,23.0,0.013900000000000003,0.19,0.265,0.29,0.255
97,demand_only,6.595,0.28500000000000003,0.555,0.6111111111111112,0.34,0.3480000000000001,6.16869157520669,0.91,19.0,0.0144,0.285,0.28,0.205,0.23
98,demand_only,6.59,0.28500000000000003,0.56,0.5836734693877551,0.31,0.24428571428571424,6.252953260165352,1.02,17.0,0.01425,0.25,0.235,0.26,0.255
99,demand_only,5.935,0.345,0.615,0.6208530805687204,0.43,0.27399999999999997,6.189362608132282,0.8,28.0,0.015300000000000001,0.255,0.21,0.265,0.27
100,demand_only,5.91,0.355,0.54,0.6482412060301508,0.4,0.225,6.133490086505827,0.7,16.0,0.01435,0.28,0.185,0.215,0.32
101,demand_only,6.43,0.30000000000000004,0.57,0.6222222222222222,0.35,0.2866666666666667,6.1927920692046605,0.85,17.0,0.014399999999999998,0.27,0.23,0.23,0.27
102,demand_only,6.035,0.33999999999999997,0.565,0.6055045871559633,0.38,0.255,6.16123365536373,0.86,20.0,0.0155,0.28,0.23,0.22,0.27
103,demand_only,6.02,0.33999999999999997,0.58,0.631578947368421,0.41,0.29600000000000004,6.132986924290983,0.77,25.0,0.0148,0.255,0.235,0.27,0.24
104,demand_only,5.235,0.42000000000000004,0.565,0.6408839779005525,0.44,0.3,5.953389539432788,0.65,16.0,0.01435,0.225,0.24,0.265,0.27
105,demand_only,6.09,0.32999999999999996,0.61,0.6733668341708543,0.39,0.21428571428571425,5.980711631546231,0.65,16.0,0.0152,0.19,0.255,0.26,0.295
106,demand_only,5.7,0.37,0.6,0.6528497409326425,0.41,0.235,5.924569305236983,0.67,13.0,0.0145,0.185,0.34,0.215,0.26
107,demand_only,5.005,0.44499999999999995,0.545,0.5842105263157895,0.42,0.22333333333333327,5.740655444189588,0.79,11.0,0.0154,0.22,0.225,0.245,0.31
108,demand_only,5.09,0.43999999999999995,0.51,0.5803108808290155,0.5,0.27199999999999996,5.61052435535167,0.81,22.0,0.014750000000000001,0.23,0.235,0.255,0.28
109,demand_only,5.83,0.36,0.57,0.6213592233009708,0.44,0.24833333333333332,5.654419484281337,0.78,24.0,0.013699999999999999,0.26,0.24,0.215,0.285
110,demand_only,5.69,0.37,0.61,0.6176470588235294,0.43,0.292,5.661535587425069,0.78,20.0,0.015399999999999999,0.26,0.32,0.225,0.195
111,demand_only,6.88,0.255,0.57,0.610655737704918,0.28,0.31666666666666665,5.905228469940056,0.95,24.0,0.01485,0.275,0.275,0.21,0.24
112,demand_only,6.865,0.255,0.585,0.6131687242798354,0.3,0.23714285714285707,6.097182775952044,0.94,18.0,0.015200000000000002,0.24,0.27,0.22,0.27
113,demand_only,6.355,0.30500000000000005,0.595,0.6261261261261262,0.33,0.302,6.148746220761637,0.83,23.0,0.015500000000000003,0.225,0.235,0.275,0.265
114,demand_only,5.8,0.36,0.6,0.6464646464646465,0.39,0.27399999999999997,6.07899697660931,0.7,22.0,0.015250000000000001,0.18,0.255,0.285,0.28
115,demand_only,5.855,0.36,0.545,0.6336633663366337,0.39,0.25166666666666665,6.034197581287446,0.74,19.0,0.01525,0.235,0.27,0.255,0.24
116,demand_only,6.1,0.33499999999999996,0.55,0.6487804878048781,0.36,0.24333333333333332,6.047358065029958,0.72,15.0,0.015600000000000003,0.2,0.275,0.235,0.29
117,demand_only,5.94,0.35,0.56,0.6435643564356436,0.38,0.3,6.025886452023967,0.72,20.0,0.013650000000000002,0.3,0.275,0.255,0.17
118,demand_only,6.04,0.33499999999999996,0.61,0.6045454545454545,0.4,0.314,6.028709161619174,0.87,9.0,0.0159,0.28,0.255,0.25,0.215
119,demand_only,5.765,0.365,0.585,0.5772727272727273,0.37,0.26166666666666666,5.975967329295339,0.93,24.0,0.015450000000000002,0.23,0.22,0.27,0.28
120,demand_only,5.555,0.39,0.545,0.5327510917030568,0.36,0.2683333333333333,5.8917738634362715,1.07,25.0,0.0153,0.285,0.205,0.285,0.225
121,demand_only,6.585,0.28,0.615,0.576,0.33,0.342,6.030419090749018,1.06,28.0,0.014350000000000002,0.265,0.235,0.245,0.255
122,demand_only,6.34,0.30500000000000005,0.61,0.6043478260869565,0.34,0.37,6.092335272599214,0.91,24.0,0.015050000000000001,0.235,0.245,0.275,0.245
123,demand_only,6.42,0.29500000000000004,0.63,0.6558139534883721,0.35,0.308,6.157868218079371,0.74,30.0,0.013750000000000002,0.24,0.23,0.25,0.28
124,demand_only,6.21,0.31499999999999995,0.64,0.6342592592592593,0.35,0.308,6.1682945744634985,0.79,12.0,0.0152,0.26,0.285,0.2,0.255
125,demand_only,6.03,0.33999999999999997,0.57,0.6082949308755761,0.39,0.312,6.1406356595707985,0.85,18.0,0.014499999999999999,0.25,0.24,0.26,0.25
126,demand_only,6.015,0.33999999999999997,0.585,0.6027397260273972,0.36,0.4,6.1155085276566385,0.87,26.0,0.014599999999999998,0.28,0.265,0.215,0.24
127,demand_only,5.475,0.395,0.575,0.6142131979695431,0.42,0.27599999999999997,5.987406822125312,0.76,28.0,0.015249999999999998,0.23,0.235,0.24,0.295
128,demand_only,5.43,0.4,0.57,0.6091370558375635,0.4,0.27199999999999996,5.875925457700248,0.77,15.0,0.014800000000000002,0.285,0.265,0.245,0.205
129,demand_only,5.33,0.41000000000000003,0.57,0.6210526315789474,0.41,0.22,5.7667403661601995,0.72,19.0,0.0151,0.255,0.275,0.18,0.29
130,demand_only,5.62,0.375,0.63,0.6613756613756614,0.39,0.28,5.73739229292816,0.64,23.0,0.01545,0.255,0.23,0.245,0.27
131,demand_only,6.18,0.32499999999999996,0.57,0.703125,0.38,0.286,5.825913834342527,0.57,15.0,0.014950000000000003,0.225,0.235,0.27,0.27
132,demand_only,5.475,0.395,0.575,0.6402116402116402,0.41,0.28600000000000003,5.755731067474024,0.68,11.0,0.0151,0.205,0.31,0.21,0.275
133,demand_only,5.32,0.405,0.63,0.6071428571428571,0.44,0.29,5.668584853979219,0.77,17.0,0.0151,0.22,0.19,0.255,0.335
134,demand_only,5.805,0.365,0.545,0.6018957345971564,0.39,0.365,5.695867883183375,0.84,12.0,0.015250000000000003,0.275,0.175,0.265,0.285
135,demand_only,6.08,0.33499999999999996,0.57,0.6129032258064516,0.38,0.25999999999999995,5.7726943065467005,0.84,23.0,0.015400000000000002,0.25,0.24,0.215,0.295
136,demand_only,5.905,0.355,0.545,0.6354679802955665,0.39,0.3325,5.79915544523736,0.74,14.0,0.01585,0.25,0.22,0.27,0.26
137,demand_only,6.1,0.33499999999999996,0.55,0.6751269035532995,0.36,0.306,5.859324356189888,0.64,30.0,0.01565,0.26,0.225,0.235,0.28
138,demand_only,5.09,0.43999999999999995,0.51,0.6120218579234973,0.42,0.21500000000000002,5.705459484951912,0.71,10.0,0.0152,0.29,0.2,0.245,0.265
139,demand_only,5.635,0.385,0.515,0.5616438356164384,0.39,0.27166666666666667,5.691367587961529,0.96,15.0,0.0156,0.24,0.175,0.345,0.24
140,demand_only,6.77,0.265,0.58,0.6282051282051282,0.32,0.4,5.907094070369223,0.87,22.0,0.0142,0.22,0.18,0.31,0.29
141,demand_only,6.15,0.32999999999999996,0.55,0.6063348416289592,0.4,0.25166666666666665,5.955675256295378,0.87,17.0,0.01555,0.27,0.205,0.295,0.23
142,demand_only,5.755,0.37,0.545,0.6086956521739131,0.4,0.2416666666666666,5.9155402050363035,0.81,25.0,0.014600000000000002,0.325,0.225,0.175,0.275
143,demand_only,6.115,0.32999999999999996,0.585,0.5982142857142857,0.4,0.33199999999999996,5.955432164029043,0.9,23.0,0.015550000000000001,0.225,0.255,0.285,0.235
